usuario,contrasena,nombre,correo,paisOrigen,necesidadesEspecialesEducación,genero,estadoCivil,prestamo,beca,desplazado,totalCreditos
mliddicoat7w,tI8koTvtE|XjM,Margaretta Liddicoat,mliddicoat7w@edu.com,Portugal,No,Masculino,Soltero,No,No,No,9.0
rfallanche7x,sN8>P>weoO,Radcliffe Fallanche,rfallanche7x@edu.com,Portugal,No,Masculino,Casado,No,No,No,9.0
lbohler7y,wL8w=$5QCvV}e,Lazare Bohler,lbohler7y@edu.com,Portugal,No,Masculino,Soltero,No,No,No,9.0
mmyford7z,rI7whA>ziiOV&O,Markus Myford,mmyford7z@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,9.0
driccardelli80,wW6=Dh!=+N3Bd,Denny Riccardelli,driccardelli80@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
hjuniper81,nS47M}mq1o|4qgq,Hanni Juniper,hjuniper81@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
mscotts82,wH12eh!qdQgE<,Mikkel Scotts,mscotts82@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
gcasely83,lJ4V2ZD4U%#(,Grange Casely,gcasely83@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
tpeddie84,lQ1uCA}LH1,Timi Peddie,tpeddie84@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
rdanbi85,cZ0snA0pz_eKZ.v,Richy Danbi,rdanbi85@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
mtombleson86,bR5fBk@Ed,Marieann Tombleson,mtombleson86@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
aproffitt87,wJ2W)>6L6d5ih~@x,Atlanta Proffitt,aproffitt87@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
pscoates88,pG5LZHUX|,Pearla Scoates,pscoates88@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
colliver89,tB7gR(CuE7$@meK,Chloe Olliver,colliver89@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
gdenk8a,uX6aRJB1yhi,Gabbi Denk,gdenk8a@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
amachent8b,dU7CNVoNSXy__,Anna-diane Machent,amachent8b@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
pnattriss8c,cK2{u*),Pierce Nattriss,pnattriss8c@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
bmanus8d,bJ0r7d}jijgz,Blinny Manus,bmanus8d@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
io8e,sL0l.P4R@In,Irv O Connell,io8e@edu.com,Portugal,No,Masculino,Soltero,Si,Si,No,0.0
mbetjes8f,rP2u<}z>,Merola Betjes,mbetjes8f@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
pbarnicott8g,gD0r1+!o%$e54%8B,Perry Barnicott,pbarnicott8g@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
khardin8h,gL2nh%yC,Kenny Hardin,khardin8h@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
dchaudron8i,qQ2PXvGtHMT~J,Denice Chaudron,dchaudron8i@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
rmatsell8j,iA2nK\*BH!>4,Randa Matsell,rmatsell8j@edu.com,Portugal,No,Masculino,Divorciado,No,No,No,0.0
aemmot8k,jJ3.g.lMDZ7yJ,Alisha Emmot,aemmot8k@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
etash8l,pD7SR/LjpHFG|rP$,Englebert Tash,etash8l@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,3.0
dandrich8m,dM1<mnpq,Daron Andrich,dandrich8m@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,3.0
pextall8n,aQ4?JCEBgtK*>f,Phelia Extall,pextall8n@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
mkelby8o,mX6lh3YcBG8N,Michail Kelby,mkelby8o@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
nmoralee8p,rO2h$eOQc@@)3,Nikolia Moralee,nmoralee8p@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
gsextie8q,wC5w3z66QS7=Uv,Garfield Sextie,gsextie8q@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
rcridge8r,lM4Kh9zvB(2,Rey Cridge,rcridge8r@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
akarsh8s,uZ7RxDVd/e{q,Andrej Karsh,akarsh8s@edu.com,Portugal,No,Masculino,Soltero,Si,No,No,4.0
mfryett8t,wB5svxhPV|3},Madalena Fryett,mfryett8t@edu.com,Portugal,No,Masculino,Soltero,No,No,No,4.0
scorstan8u,iD0.X7s8jjT?$?,Sharia Corstan,scorstan8u@edu.com,Portugal,No,Masculino,Soltero,No,No,No,4.0
sdenzilow8v,oS7E4Hud6e@+),Shay Denzilow,sdenzilow8v@edu.com,Portugal,No,Masculino,Soltero,No,No,No,4.0
kgregor8w,jR6SUxI+Cwk9},Kelsey Gregor,kgregor8w@edu.com,Portugal,No,Masculino,Divorciado,No,No,No,0.0
mmuxworthy8x,gI7q}k{fsk!J,Michel Muxworthy,mmuxworthy8x@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
lfuidge8y,tW5g(/ZQ*p,Lurleen Fuidge,lfuidge8y@edu.com,Portugal,No,Masculino,Casado,No,No,Si,0.0
cauchterlony8z,hZ8v@h4Ziuq|f!$,Claretta Auchterlony,cauchterlony8z@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
cfeye90,sE40kid!F,Claudio Feye,cfeye90@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
gde91,hT8n5}*X~,Gordy De Giorgi,gde91@edu.com,Portugal,No,Masculino,Casado,No,No,No,3.0
avagg92,zB2e2sF\W1>_7O~,Aldo Vagg,avagg92@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
mmorecomb93,cW3fN%vvqj%)},Marcelia Morecomb,mmorecomb93@edu.com,Portugal,No,Masculino,Casado,No,No,Si,3.0
fcrabb94,rM8/5pgLQJvz=\,Franzen Crabb,fcrabb94@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
dfielder95,jO5vUBes5,Dennie Fielder,dfielder95@edu.com,Portugal,No,Masculino,Casado,Si,Si,No,0.0
roloshin96,bJ3AU_sQod,Ricki Oloshin,roloshin96@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
jhaslum97,bX2t!{2o,Jerry Haslum,jhaslum97@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
aajean98,eM9ZY8.n1<$p_6,Amye Ajean,aajean98@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
kswyre99,lJ8iPX=heuC,Karna Swyre,kswyre99@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,3.0
cjeanequin9a,tX36#fr{@BFBP#%c,Carin Jeanequin,cjeanequin9a@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,3.0
ldelia9b,hZ428C.,Lebbie Delia,ldelia9b@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,3.0
ugillease9c,hZ2vJQYzv6bO,Ulric Gillease,ugillease9c@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
tsavery9d,hT4yI(PB@rd.g,Trudy Savery,tsavery9d@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
rperkis9e,nR3h$Xj_uU.*~U6,Roarke Perkis,rperkis9e@edu.com,Portugal,No,Masculino,Soltero,Si,No,Si,0.0
ibickerstasse9f,vA3k~_ZX,Irvine Bickerstasse,ibickerstasse9f@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
jpeele9g,kT7sg*.4,Jesse Peele,jpeele9g@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
jallkins9h,oP33aTl8y>q/98b,Jozef Allkins,jallkins9h@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
dbengle9i,fT0joC3hK>,Dona Bengle,dbengle9i@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
rgillbey9j,wL70KEQwP8*9,Red Gillbey,rgillbey9j@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
aiacovides9k,oJ7+svR/,Audre Iacovides,aiacovides9k@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
cforrestall9l,fH6PxBd}+QGW,Cindee Forrestall,cforrestall9l@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,3.0
lciccerale9m,nN4SJ8L=@T,Leslie Ciccerale,lciccerale9m@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
jassiratti9n,rB402pL}9>fF4+$,Jany Assiratti,jassiratti9n@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
ocarlos9o,xO4+M(S0Hyeu,Odelle Carlos,ocarlos9o@edu.com,Portugal,Si,Masculino,Soltero,No,Si,No,3.0
sthraves9p,nF6~xLc>|{t,Shaun Thraves,sthraves9p@edu.com,Portugal,No,Masculino,Divorciado,No,No,Si,3.0
brulf9q,hQ1mUxejv/>,Bevvy Rulf,brulf9q@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
cjellicorse9r,cH4j#g=d,Charla Jellicorse,cjellicorse9r@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
wchilver9s,uK9\uh)j7J,Worden Chilver,wchilver9s@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
ctollit9t,yD3s{F}S,Chris Tollit,ctollit9t@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,3.0
ehowse9u,jP3e7X<U*/(,Ekaterina Howse,ehowse9u@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
cimpson9v,uJ7JvU?zf0T,Clementius Impson,cimpson9v@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
abourton9w,eV6E3M(ie4l%k6u,Agna Bourton,abourton9w@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
bpalffrey9x,nU4HC<U>g,Becka Palffrey,bpalffrey9x@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
kcockley9y,mN6+n54DR{,Kacie Cockley,kcockley9y@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
hmccromley9z,fB0\CslP,Hinze McCromley,hmccromley9z@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
pdowgilla0,mR0OLZx3XK,Persis Dowgill,pdowgilla0@edu.com,Portugal,No,Masculino,Soltero,Si,No,No,0.0
ebennsa1,rI0n|6zK2Im,Ebba Benns,ebennsa1@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
bplaita2,bY3$1e1CYYu,Bryn Plait,bplaita2@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
astonebanksa3,hA8i%G~$9p,Allianora Stonebanks,astonebanksa3@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
bmerringa4,dR8flW4R$.,Benedikt Merring,bmerringa4@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,0.0
aevennetta5,vQ49kGaQG4U,Andrey Evennett,aevennetta5@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
mdea6,uA24hDdO!9ef_P,Milissent De Francisci,mdea6@edu.com,Portugal,No,Masculino,Soltero,Si,No,Si,0.0
fradouxa7,oY0N$mK4~7~,Fraze Radoux,fradouxa7@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
ghutchensa8,wP5bj9j.SE,Grantham Hutchens,ghutchensa8@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
jtreharnea9,lJ2tP|MtH93,Jarrad Treharne,jtreharnea9@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
abonnaraa,tS78T45YHG2,Arie Bonnar,abonnaraa@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
klarkkemab,xH1Wx12mfV)U,Kissiah Larkkem,klarkkemab@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
cwoosterac,rL6L$m4.hp,Cosette Wooster,cwoosterac@edu.com,Portugal,Si,Masculino,Soltero,No,No,Si,0.0
kpeggsad,dH5ie3F),Kiel Peggs,kpeggsad@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
wbegbieae,jX7uNA{_$7%+_,Wittie Begbie,wbegbieae@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
ysettleaf,dL4k{K|L,Yvette Settle,ysettleaf@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
cgierekag,kM3k*|=n+8X>l,Christin Gierek,cgierekag@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,0.0
nhousbyah,aI6v}IlcnA!,Nan Housby,nhousbyah@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
gfleischerai,fA5jc~iGm_@q,Gregorius Fleischer,gfleischerai@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
jtoothaj,kQ4!cd2|#,Jude Tooth,jtoothaj@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
sholttomak,wR1#BnN*dtG}*sx,Sonni Holttom,sholttomak@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,0.0
dgreceal,nE9ahzF,Deva Grece,dgreceal@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
nkingswoodam,aX2P*0##OiW39,Newton Kingswood,nkingswoodam@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
mprangeran,wR9lE>@*DB(,Meredith Pranger,mprangeran@edu.com,Portugal,No,Masculino,Soltero,Si,No,No,0.0
msundinao,vG8@ucIkum,Melinda Sundin,msundinao@edu.com,Portugal,No,Masculino,Soltero,No,No,No,2.0
bdaneletap,pU3j3v2G,Benedick Danelet,bdaneletap@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,2.0
mtiteaq,cN6<k>YhG,Margarita Tite,mtiteaq@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,2.0
jswanboroughar,mS6lIOjh,Joly Swanborough,jswanboroughar@edu.com,Portugal,No,Masculino,Soltero,Si,No,Si,2.0
skenafaqueas,mK5LcTXpwr1UZs,Susie Kenafaque,skenafaqueas@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
lvictoriaat,yE749rou0&R{(_h,Layne Victoria,lvictoriaat@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
jjedrzejewskiau,oX4Vuzx~REK,Jarrid Jedrzejewski,jjedrzejewskiau@edu.com,Portugal,No,Masculino,Casado,Si,No,No,0.0
pbrychanav,fO0sd?2|S+XS,Phelia Brychan,pbrychanav@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
lpettwoodaw,bP80J5c&SJIN,Lura Pettwood,lpettwoodaw@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
babarrowax,jV3Nq7u?|qs2ahg,Blaine ABarrow,babarrowax@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
tesbrookay,rL1<&YR),Tann Esbrook,tesbrookay@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
mbrowningaz,aJ4t4Reyc,Michaela Browning,mbrowningaz@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
brocksb0,oC4CN&y,Brian Rocks,brocksb0@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
ajancb1,bH8hcj<>,Abbey Janc,ajancb1@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
aoagerb2,hY8QldRL,Ardelis Oager,aoagerb2@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
bgerringb3,fM157o=ja><9\,Bat Gerring,bgerringb3@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
elaneb4,sU3Cu.<G$w,Ema Lane,elaneb4@edu.com,Portugal,No,Masculino,Divorciado,No,No,No,0.0
fbartramb5,cM80hqoJ<7@,Frasco Bartram,fbartramb5@edu.com,Portugal,No,Masculino,Casado,No,No,No,0.0
iwarlandb6,dW3m5&W8U@ITKZf,Indira Warland,iwarlandb6@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
obranchflowerb7,iA6<5{P+Os,Oates Branchflower,obranchflowerb7@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
mpopleb8,wE7/Jr5dGhd,Maryrose Pople,mpopleb8@edu.com,Portugal,No,Masculino,Soltero,Si,No,No,0.0
wwoodusb9,dP1<h(t8,Wittie Woodus,wwoodusb9@edu.com,Portugal,No,Masculino,Casado,No,No,No,0.0
kperigoba,zC1MmH&B,Kane Perigo,kperigoba@edu.com,Portugal,No,Masculino,Casado,No,No,Si,0.0
dwickbb,kQ9Wq7Xpg,Damon Wick,dwickbb@edu.com,Portugal,No,Masculino,Divorciado,Si,No,No,0.0
dtitchardbc,iQ7P8(22,Dicky Titchard,dtitchardbc@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
rbottjerbd,sF0{PzJ$R,Robyn Bottjer,rbottjerbd@edu.com,Portugal,No,Masculino,Casado,No,No,Si,0.0
yfargebe,pB3bY8=h?,Yetty Farge,yfargebe@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
psummerlybf,yI9ams<TdVqAWT,Phyllys Summerly,psummerlybf@edu.com,Portugal,No,Femenino,Casado,No,No,No,0.0
crichmondbg,dH9L)Ms,Cy Richmond,crichmondbg@edu.com,Portugal,No,Femenino,Casado,No,No,No,0.0
rdiaperbh,wT8zHAb8~e|64@&Y,Roxanna Diaper,rdiaperbh@edu.com,Portugal,No,Femenino,Casado,No,No,Si,0.0
revendenbi,uH4QUmHt_~0H,Raphaela Evenden,revendenbi@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
gmcfarlanebj,jD5iv5mPGjR,Gray McFarlane,gmcfarlanebj@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
rtrautbk,gW0AOv&Q~LvKC.g6,Reynolds Traut,rtrautbk@edu.com,Portugal,Si,Masculino,Soltero,No,Si,Si,0.0
agoudebl,jM7TUF9s>sQr{6R,Allyn Goude,agoudebl@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
vcalenderbm,oD90Y{(V,Vida Calender,vcalenderbm@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
dgiffenbn,uP7BXxei(YNCWx4E,Devora Giffen,dgiffenbn@edu.com,España,No,Masculino,Soltero,No,No,No,0.0
sleithharveybo,aF5HYu+*,Starlene Leith-Harvey,sleithharveybo@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
lbarkhousebp,eT2?lm)vWEAn\#k,Lance Barkhouse,lbarkhousebp@edu.com,Portugal,No,Masculino,Casado,No,No,Si,3.0
hmorrisonbq,bH5x<mK6j\mqK,Harlie Morrison,hmorrisonbq@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
cmacconnechiebr,dK9L0e#Xjtw4,Craig MacConnechie,cmacconnechiebr@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
cpetrovicbs,qX8oEGI|R,Cassaundra Petrovic,cpetrovicbs@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
jabbesbt,aI7k~xlrITr?,Jackie Abbes,jabbesbt@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
sroxburghbu,qH5A~r{qkYn*bX,Sunny Roxburgh,sroxburghbu@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
lproskebv,rN4FwM?h*Fy,Leeanne Proske,lproskebv@edu.com,Portugal,No,Masculino,Casado,No,Si,No,0.0
dhodgenbw,mU1.BVR0,Dyane Hodgen,dhodgenbw@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
mbalwinbx,kR3~}0>9sNf<,Magdaia Balwin,mbalwinbx@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
ncroasdaleby,dW3XQr@Ryjb,Nicolas Croasdale,ncroasdaleby@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,0.0
cgiacobiliobz,hQ4h9zxiTWTZ|OA,Cristionna Giacobilio,cgiacobiliobz@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,0.0
hgoodisonc0,oU8UyPGSM*Wx(cK,Heinrik Goodison,hgoodisonc0@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
dtewelsonc1,jK4?7N0t#g\g3F3D,Davina Tewelson,dtewelsonc1@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
tfeelyc2,qM1%jr(Rm)ag7l,Tania Feely,tfeelyc2@edu.com,Portugal,No,Masculino,Casado,No,No,No,0.0
tscipseyc3,mE4F@N}mgu),Tabby Scipsey,tscipseyc3@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
aalldrittc4,uE2$~8XpLtq,Adoree Alldritt,aalldrittc4@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
mfacchinic5,eQ8}x)F*+,Marchall Facchini,mfacchinic5@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
gwaymontc6,yG3!R.\uy/#Fnq.,Gregory Waymont,gwaymontc6@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
bpratonc7,cY2!**ZxPs,Birgit Praton,bpratonc7@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
talishonerc8,hS9_&(_E2(,Theressa Alishoner,talishonerc8@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
bbrennansc9,dP9!rMq(2JYY~q,Barn Brennans,bbrennansc9@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
tcolcombca,uQ9}rv&UZ%%u,Tabbi Colcomb,tcolcombca@edu.com,Portugal,No,Masculino,Casado,No,No,No,3.0
rmoyseycb,rR7#_a{!af,Rita Moysey,rmoyseycb@edu.com,Portugal,No,Masculino,Casado,No,No,No,3.0
jreddincc,lY2{vv(Pxr,Jim Reddin,jreddincc@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
bspurlingcd,hQ1rp*+~DLne,Beck Spurling,bspurlingcd@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
sodoughertyce,jC5eytrH|tbF/HR,Sara-ann ODougherty,sodoughertyce@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
kwhaleycf,bH1OWFEEUBf?yVN,Kristian Whaley,kwhaleycf@edu.com,Portugal,No,Masculino,Casado,No,No,No,0.0
emcgahycg,hY8QV)jMJ2qGVq,Emmett McGahy,emcgahycg@edu.com,Portugal,No,Masculino,Soltero,Si,No,No,0.0
mkeych,kO6~JIegtu{+4Bw9,Moore Key,mkeych@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
acrightenci,mV5r*X?c_9p9,Ardis Crighten,acrightenci@edu.com,Portugal,No,Masculino,Soltero,Si,No,No,0.0
hkeoughcj,eE5oMsNYA+nw,Hayyim Keough,hkeoughcj@edu.com,Portugal,No,Masculino,Soltero,Si,No,No,0.0
dcattersonck,bS7>X(EXwBpe#b,Dory Catterson,dcattersonck@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
elampardcl,nG5P}eXAONF,Elyn Lampard,elampardcl@edu.com,Santo Tomé y Principe,No,Masculino,Soltero,No,No,No,0.0
mbrabendercm,vH2?H2#svrY2LO@,Marla Brabender,mbrabendercm@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,0.0
cmervyncn,qQ8Trlq3~YbP9iF,Charmine Mervyn,cmervyncn@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
khelliarco,hR3UriIZP5*iuC?,Kristy Helliar,khelliarco@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
gchatterscp,oV7J{(j()qr,Gloriane Chatters,gchatterscp@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
bkirwincq,bZ0HuYWPG,Baillie Kirwin,bkirwincq@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
mtabourincr,pP5QmlL79{<R<sQ3,Monica Tabourin,mtabourincr@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
otomalacs,rO0/XmjT)U{z,Odelle Tomala,otomalacs@edu.com,Portugal,No,Masculino,Casado,No,No,No,0.0
bingletonct,zL7XH~O7NgL+Q2F,Betty Ingleton,bingletonct@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
pwisbeycu,aL7IH4A#7s,Perice Wisbey,pwisbeycu@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
mpiertoncv,rV1rn2UeiBp*,Meghan Pierton,mpiertoncv@edu.com,Portugal,No,Masculino,Soltero,Si,Si,Si,0.0
rseamoncw,zP8dAmPh/~z,Rodi Seamon,rseamoncw@edu.com,Portugal,No,Masculino,Casado,Si,No,No,3.0
celamcx,zK3}gL5WBJ,Cly Elam,celamcx@edu.com,Portugal,No,Masculino,Soltero,Si,No,Si,3.0
tstickelscy,hH5x84HX\s*eZ,Trenton Stickels,tstickelscy@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
cgatecliffecz,qH7/?xeE}f,Carline Gatecliffe,cgatecliffecz@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,3.0
wtoyerd0,lK6$OE{Q>o)eCC,Wilfrid Toyer,wtoyerd0@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
ostiffkinsd1,zU3(}>W6Co&5l#$O,Ophelie Stiffkins,ostiffkinsd1@edu.com,Portugal,No,Masculino,Casado,No,No,Si,0.0
arened2,zS1T/yn{rAs,Anabelle Rene,arened2@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
kcochernd3,tQ5|S6u5shFB,Kylen Cochern,kcochernd3@edu.com,Portugal,No,Masculino,Casado,No,No,No,0.0
gkolind4,gW8j.3p,Georgeanne Kolin,gkolind4@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
ipineauxd5,tM3zq@bNc,Izabel Pineaux,ipineauxd5@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
tjurkiewiczd6,fS5GKG>D68,Thorsten Jurkiewicz,tjurkiewiczd6@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
rtomickid7,eP3ta((8l>O,Robena Tomicki,rtomickid7@edu.com,Portugal,No,Masculino,Casado,Si,No,No,3.0
tmyried8,mC1GZpWi2g,Tracy Myrie,tmyried8@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
aorwind9,cL3$<VE)~}E,Ailene Orwin,aorwind9@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
mmalmarda,yD7n}8<rI,Maura Malmar,mmalmarda@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
twaddilowdb,lP5TAi!E_q2,Tremayne Waddilow,twaddilowdb@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
cludlammedc,bQ6UZSo0jk0AU1J,Corbet Ludlamme,cludlammedc@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
ngrimsteaddd,uT4qb_%&IzZT,Nellie Grimstead,ngrimsteaddd@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,3.0
navramowde,fR0~HSv40,Netti Avramow,navramowde@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
hgrenfelldf,eL9c<IfjnR_,Hyacinthie Grenfell,hgrenfelldf@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
fpetridg,jG6g|?6b6},Free Petri,fpetridg@edu.com,Portugal,No,Masculino,Casado,No,No,No,0.0
freynoolldsdh,zB7A<LW#1?m,Fan Reynoollds,freynoolldsdh@edu.com,Portugal,No,Masculino,Casado,No,No,No,0.0
