nombreCurso,grupo,profesor,correoProfesor,nombreEstudiante,correoEstudiante,nota,periodo
Electiva de  Ciencias Sociales,1,Elaina Baumler,ebaumler9@edu.com,Kat Wasielewicz,kwasielewiczy@edu.com,1.2,2022-3
Electiva de  Ciencias Sociales,1,Elaina Baumler,ebaumler9@edu.com,Farley Ferrettino,fferrettinoz@edu.com,1.2,2022-3
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,1,Babara Allsupp,ballsupp1i@edu.com,Abbie Jarrel,ajarrel10@edu.com,3.3,2023-3
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,1,Babara Allsupp,ballsupp1i@edu.com,Yoko Brummell,ybrummell11@edu.com,3.3,2023-3
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,1,Babara Allsupp,ballsupp1i@edu.com,Lin Nassie,lnassie12@edu.com,3.3,2023-3
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,1,Babara Allsupp,ballsupp1i@edu.com,Tremayne Ketchell,tketchell13@edu.com,3.3,2023-3
Ingenieria y Sostenibilidad,2,Germaine Nary,gnary13@edu.com,Mycah Valentino,mvalentino14@edu.com,3.9,2022-1
Ingenieria y Sostenibilidad,2,Germaine Nary,gnary13@edu.com,Raymund Brookton,rbrookton15@edu.com,3.9,2022-1
Ingenieria y Sostenibilidad,2,Germaine Nary,gnary13@edu.com,Lorrin Yetts,lyetts16@edu.com,3.9,2022-1
Ingenieria y Sostenibilidad,2,Germaine Nary,gnary13@edu.com,Nealon Jonah,njonah17@edu.com,3.9,2022-1
Electiva Profesional 1,2,Tabitha Edgcombe,tedgcombee@edu.com,Adelaida Cumber,acumber18@edu.com,0.2,2021-3
Electiva Profesional 1,2,Tabitha Edgcombe,tedgcombee@edu.com,Kitti Gillfillan,kgillfillan19@edu.com,0.2,2021-3
Electiva Profesional 1,2,Tabitha Edgcombe,tedgcombee@edu.com,Carmelita Franzen,cfranzen1a@edu.com,0.2,2021-3
Electiva Profesional 1,2,Tabitha Edgcombe,tedgcombee@edu.com,Dyna Dabney,ddabney1b@edu.com,0.2,2021-3
Estadistica y Probabilidad I,2,Rebekah Huett,rhuett2m@edu.com,Eal Santoro,esantoro1c@edu.com,4.1,2022-3
Estadistica y Probabilidad I,2,Rebekah Huett,rhuett2m@edu.com,Jeanna Kenealy,jkenealy1d@edu.com,4.1,2022-3
Estadistica y Probabilidad I,2,Rebekah Huett,rhuett2m@edu.com,Clywd Jory,cjory1e@edu.com,4.1,2022-3
Estadistica y Probabilidad I,2,Rebekah Huett,rhuett2m@edu.com,Corabel Stapele,cstapele1f@edu.com,4.1,2022-3
Electiva de Lectura y Escritura,1,Hynda Van Velde,hvani@edu.com,Leontyne Leyes,lleyes1g@edu.com,1.4,2021-1
Electiva de Lectura y Escritura,1,Hynda Van Velde,hvani@edu.com,Robbyn Shewery,rshewery1h@edu.com,1.4,2021-1
Electiva de Lectura y Escritura,1,Hynda Van Velde,hvani@edu.com,Katrina Couchman,kcouchman1i@edu.com,1.4,2021-1
Electiva de Lectura y Escritura,1,Hynda Van Velde,hvani@edu.com,Abbot Dillway,adillway1j@edu.com,1.4,2021-1
Electiva Profesional 5,1,Lulu Harvie,lharvie2n@edu.com,Collen Stollery,cstollery1k@edu.com,3.5,2022-1
Electiva Profesional 5,1,Lulu Harvie,lharvie2n@edu.com,Adelbert Lansley,alansley1l@edu.com,3.5,2022-1
Electiva Profesional 5,1,Lulu Harvie,lharvie2n@edu.com,Aleda Parysowna,aparysowna1m@edu.com,3.5,2022-1
Electiva Profesional 5,1,Lulu Harvie,lharvie2n@edu.com,Anton Murton,amurton1n@edu.com,3.5,2022-1
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Lewie Obell,lobell1o@edu.com,1.3,2023-3
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Hilarius Yerbury,hyerbury1p@edu.com,1.3,2023-3
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Ced Burnapp,cburnapp1q@edu.com,1.3,2023-3
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Patten Brodnecke,pbrodnecke1r@edu.com,1.3,2023-3
Formacion Ciudadana II: Sociedad y Estado,3,Glendon Barnett,gbarnettm@edu.com,Bradley Bugs,bbugs1s@edu.com,4.6,2021-1
Formacion Ciudadana II: Sociedad y Estado,3,Glendon Barnett,gbarnettm@edu.com,Petr Alltimes,palltimes1t@edu.com,4.6,2021-1
Formacion Ciudadana II: Sociedad y Estado,3,Glendon Barnett,gbarnettm@edu.com,Bryanty Twinbrow,btwinbrow1u@edu.com,4.6,2021-1
Formacion Ciudadana II: Sociedad y Estado,3,Glendon Barnett,gbarnettm@edu.com,Olympia Harbottle,oharbottle1v@edu.com,4.6,2021-1
Electiva Libre I,1,Ginger Goomes,ggoomes3n@edu.com,Leontyne Grief,lgrief1w@edu.com,2.5,2023-3
Electiva Libre I,1,Ginger Goomes,ggoomes3n@edu.com,Rodina Axston,raxston1x@edu.com,2.5,2023-3
Electiva Libre I,1,Ginger Goomes,ggoomes3n@edu.com,Erna Corstan,ecorstan1y@edu.com,2.5,2023-3
Electiva Libre I,1,Ginger Goomes,ggoomes3n@edu.com,Anna-diane Garoghan,agaroghan1z@edu.com,2.5,2023-3
Electiva profesional 4,2,Nalani Jeacock,njeacock4j@edu.com,Tristan Gounel,tgounel20@edu.com,3.3,2022-1
Electiva profesional 4,2,Nalani Jeacock,njeacock4j@edu.com,Jeniffer Priditt,jpriditt21@edu.com,3.3,2022-1
Electiva profesional 4,2,Nalani Jeacock,njeacock4j@edu.com,Billie Pettigrew,bpettigrew22@edu.com,3.3,2022-1
Electiva profesional 4,2,Nalani Jeacock,njeacock4j@edu.com,Kimball Alman,kalman23@edu.com,3.3,2022-1
Programacion,3,Mary Birtonshaw,mbirtonshaw14@edu.com,Simonne Kobsch,skobsch24@edu.com,4.6,2022-1
Programacion,3,Mary Birtonshaw,mbirtonshaw14@edu.com,Courtenay Deavall,cdeavall25@edu.com,4.6,2022-1
Programacion,3,Mary Birtonshaw,mbirtonshaw14@edu.com,Corrie Leaning,cleaning26@edu.com,4.6,2022-1
Programacion,3,Mary Birtonshaw,mbirtonshaw14@edu.com,Lillis Pawlick,lpawlick27@edu.com,4.6,2022-1
Ingles 3,3,Kathy Hake,khake1u@edu.com,Marc Nystrom,mnystrom28@edu.com,2.4,2023-1
Ingles 3,3,Kathy Hake,khake1u@edu.com,Costa Vasiliev,cvasiliev29@edu.com,2.4,2023-1
Ingles 3,3,Kathy Hake,khake1u@edu.com,Rayner Vignal,rvignal2a@edu.com,2.4,2023-1
Ingles 3,3,Kathy Hake,khake1u@edu.com,Juliane Piser,jpiser2b@edu.com,2.4,2023-1
Programacion,2,Jerrome Chafer,jchafer2q@edu.com,Karney Crummie,kcrummie2c@edu.com,4.5,2022-3
Programacion,2,Jerrome Chafer,jchafer2q@edu.com,Llewellyn Chesterfield,lchesterfield2d@edu.com,4.5,2022-3
Programacion,2,Jerrome Chafer,jchafer2q@edu.com,Pail Ruler,pruler2e@edu.com,4.5,2022-3
Programacion,2,Jerrome Chafer,jchafer2q@edu.com,Ertha Beedham,ebeedham2f@edu.com,4.5,2022-3
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Stern Youde,syoude2g@edu.com,2.3,2022-3
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Vern Corro,vcorro2h@edu.com,2.3,2022-3
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Hedy Blogg,hblogg2i@edu.com,2.3,2022-3
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Arnaldo Daverin,adaverin2j@edu.com,2.3,2022-3
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Glenn Rodwell,grodwell2k@edu.com,1.0,2023-3
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Lindsay Middlewick,lmiddlewick2l@edu.com,1.0,2023-3
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Stephenie Fidge,sfidge2m@edu.com,1.0,2023-3
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Kalle Piell,kpiell2n@edu.com,1.0,2023-3
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Gregoor Ruzicka,gruzicka2o@edu.com,2.1,2022-3
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Norris Moyler,nmoyler2p@edu.com,2.1,2022-3
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Karrah Gaffey,kgaffey2q@edu.com,2.1,2022-3
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Vannie Lorence,vlorence2r@edu.com,2.1,2022-3
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Ulises Alexis,ualexis2s@edu.com,3.7,2023-3
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Tessa Deveraux,tdeveraux2t@edu.com,3.7,2023-3
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Maryanne Atyea,matyea2u@edu.com,3.7,2023-3
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Gwenora Latore,glatore2v@edu.com,3.7,2023-3
Formacion Ciudadana I : Identidades y Pluralismo,1,Obediah Worland,oworland2g@edu.com,Alberta Frankis,afrankis2w@edu.com,0.5,2023-3
Formacion Ciudadana I : Identidades y Pluralismo,1,Obediah Worland,oworland2g@edu.com,Tresa Halbard,thalbard2x@edu.com,0.5,2023-3
Formacion Ciudadana I : Identidades y Pluralismo,1,Obediah Worland,oworland2g@edu.com,Isidor Whitear,iwhitear2y@edu.com,0.5,2023-3
Formacion Ciudadana I : Identidades y Pluralismo,1,Obediah Worland,oworland2g@edu.com,Artus Megroff,amegroff2z@edu.com,0.5,2023-3
Estadistica y Probabilidad II,1,Tabitha Edgcombe,tedgcombee@edu.com,Angel Willarton,awillarton30@edu.com,0.3,2023-1
Estadistica y Probabilidad II,1,Tabitha Edgcombe,tedgcombee@edu.com,Nina Wooller,nwooller31@edu.com,0.3,2023-1
Estadistica y Probabilidad II,1,Tabitha Edgcombe,tedgcombee@edu.com,Twyla Colisbe,tcolisbe32@edu.com,0.3,2023-1
Estadistica y Probabilidad II,1,Tabitha Edgcombe,tedgcombee@edu.com,Skipton Hacquoil,shacquoil33@edu.com,0.3,2023-1
Electiva de Lectura y Escritura,2,Edith Foro,eforox@edu.com,Lindon Emma,lemma34@edu.com,0.4,2021-1
Electiva de Lectura y Escritura,2,Edith Foro,eforox@edu.com,Lizzie Mooreed,lmooreed35@edu.com,0.4,2021-1
Electiva de Lectura y Escritura,2,Edith Foro,eforox@edu.com,Joy Showte,jshowte36@edu.com,0.4,2021-1
Electiva de Lectura y Escritura,2,Edith Foro,eforox@edu.com,Cristabel Klos,cklos37@edu.com,0.4,2021-1
Calculo 2,2,Tanitansy Dwine,tdwine20@edu.com,Reinaldos Schoales,rschoales38@edu.com,2.3,2023-1
Calculo 2,2,Tanitansy Dwine,tdwine20@edu.com,Salvatore Le Brun,sle39@edu.com,2.3,2023-1
Calculo 2,2,Tanitansy Dwine,tdwine20@edu.com,Vivien Laming,vlaming3a@edu.com,2.3,2023-1
Calculo 2,2,Tanitansy Dwine,tdwine20@edu.com,Mair Trousdale,mtrousdale3b@edu.com,2.3,2023-1
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Maryjo Perse,mperse3c@edu.com,1.0,2021-1
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Aveline Van Hesteren,avan3d@edu.com,1.0,2021-1
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Lynne Gookey,lgookey3e@edu.com,1.0,2021-1
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Stephan Divell,sdivell3f@edu.com,1.0,2021-1
Matematicas Fundamentales,3,Smith Cupitt,scupittk@edu.com,Bucky Hayden,bhayden3g@edu.com,2.1,2021-3
Matematicas Fundamentales,3,Smith Cupitt,scupittk@edu.com,Mickie Allain,mallain3h@edu.com,2.1,2021-3
Matematicas Fundamentales,3,Smith Cupitt,scupittk@edu.com,Jonathan Ruberti,jruberti3i@edu.com,2.1,2021-3
Matematicas Fundamentales,3,Smith Cupitt,scupittk@edu.com,Sherilyn Andries,sandries3j@edu.com,2.1,2021-3
Electiva Profesional 1,1,Sigmund Lowndsbrough,slowndsbrough3v@edu.com,Oralia Quantrell,oquantrell3k@edu.com,1.1,2021-1
Electiva Profesional 1,1,Sigmund Lowndsbrough,slowndsbrough3v@edu.com,Ariela Braker,abraker3l@edu.com,1.1,2021-1
Electiva Profesional 1,1,Sigmund Lowndsbrough,slowndsbrough3v@edu.com,Jaine Matissoff,jmatissoff3m@edu.com,1.1,2021-1
Electiva Profesional 1,1,Sigmund Lowndsbrough,slowndsbrough3v@edu.com,Wilden Cheson,wcheson3n@edu.com,1.1,2021-1
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Ebony Sives,esives3o@edu.com,3.7,2022-1
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Veronica de Almeida,vde3p@edu.com,3.7,2022-1
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Lefty Slocumb,lslocumb3q@edu.com,3.7,2022-1
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Leicester Scothorn,lscothorn3r@edu.com,3.7,2022-1
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Beverlee Pennicott,bpennicott3s@edu.com,0.1,2023-3
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Darell Bulward,dbulward3t@edu.com,0.1,2023-3
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Britt Scutts,bscutts3u@edu.com,0.1,2023-3
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Sherlocke Letchford,sletchford3v@edu.com,0.1,2023-3
Administracion para Ingenieros,1,Bridgette O' Hanvey,bo4c@edu.com,Murry Theseira,mtheseira3w@edu.com,2.9,2021-3
Administracion para Ingenieros,1,Bridgette O' Hanvey,bo4c@edu.com,Rubia Gwinn,rgwinn3x@edu.com,2.9,2021-3
Administracion para Ingenieros,1,Bridgette O' Hanvey,bo4c@edu.com,Paulette Esch,pesch3y@edu.com,2.9,2021-3
Administracion para Ingenieros,1,Bridgette O' Hanvey,bo4c@edu.com,Marcile Shawyer,mshawyer3z@edu.com,2.9,2021-3
Ingles 5,2,Phaedra Spatoni,pspatoni2t@edu.com,Kev Hillburn,khillburn40@edu.com,1.8,2023-1
Ingles 5,2,Phaedra Spatoni,pspatoni2t@edu.com,Mattheus Tennewell,mtennewell41@edu.com,1.8,2023-1
Ingles 5,2,Phaedra Spatoni,pspatoni2t@edu.com,Hatti McDonand,hmcdonand42@edu.com,1.8,2023-1
Ingles 5,2,Phaedra Spatoni,pspatoni2t@edu.com,Mechelle Lesslie,mlesslie43@edu.com,1.8,2023-1
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Hanni Pick,hpick44@edu.com,2.0,2023-1
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Dion Meijer,dmeijer45@edu.com,2.0,2023-1
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Joyan Brideau,jbrideau46@edu.com,2.0,2023-1
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Diane Quinby,dquinby47@edu.com,2.0,2023-1
Innovacion y Emprendimiento,3,Jerrome Chafer,jchafer2q@edu.com,Pepito Spilisy,pspilisy48@edu.com,0.7,2021-1
Innovacion y Emprendimiento,3,Jerrome Chafer,jchafer2q@edu.com,Zerk Legion,zlegion49@edu.com,0.7,2021-1
Innovacion y Emprendimiento,3,Jerrome Chafer,jchafer2q@edu.com,Guilbert Groves,ggroves4a@edu.com,0.7,2021-1
Innovacion y Emprendimiento,3,Jerrome Chafer,jchafer2q@edu.com,Ricky Conichie,rconichie4b@edu.com,0.7,2021-1
Seminario de Ing. de Datos e IA,1,Clem Branni,cbrannib@edu.com,Gerhardt Pinyon,gpinyon4c@edu.com,1.5,2021-3
Seminario de Ing. de Datos e IA,1,Clem Branni,cbrannib@edu.com,Jany Tidbold,jtidbold4d@edu.com,1.5,2021-3
Seminario de Ing. de Datos e IA,1,Clem Branni,cbrannib@edu.com,Gertruda Frodsam,gfrodsam4e@edu.com,1.5,2021-3
Seminario de Ing. de Datos e IA,1,Clem Branni,cbrannib@edu.com,Renae Vallery,rvallery4f@edu.com,1.5,2021-3
Electiva profesional 4,3,Hobey Karlowicz,hkarlowicz3o@edu.com,Editha Basden,ebasden4g@edu.com,2.4,2022-3
Electiva profesional 4,3,Hobey Karlowicz,hkarlowicz3o@edu.com,Gwendolyn Hurler,ghurler4h@edu.com,2.4,2022-3
Electiva profesional 4,3,Hobey Karlowicz,hkarlowicz3o@edu.com,Jacqueline Mewitt,jmewitt4i@edu.com,2.4,2022-3
Electiva profesional 4,3,Hobey Karlowicz,hkarlowicz3o@edu.com,Cross Poulsum,cpoulsum4j@edu.com,2.4,2022-3
Innovacion y Emprendimiento,2,Nonna Nutton,nnutton24@edu.com,Crin Geipel,cgeipel4k@edu.com,4.2,2021-3
Innovacion y Emprendimiento,2,Nonna Nutton,nnutton24@edu.com,Johny Riggey,jriggey4l@edu.com,4.2,2021-3
Innovacion y Emprendimiento,2,Nonna Nutton,nnutton24@edu.com,Fredrika Tefft,ftefft4m@edu.com,4.2,2021-3
Innovacion y Emprendimiento,2,Nonna Nutton,nnutton24@edu.com,Sallyanne Bradburne,sbradburne4n@edu.com,4.2,2021-3
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,3,Dorian Bjorkan,dbjorkan1j@edu.com,Bess Dhennin,bdhennin4o@edu.com,4.7,2021-3
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,3,Dorian Bjorkan,dbjorkan1j@edu.com,Garold Hubberstey,ghubberstey4p@edu.com,4.7,2021-3
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,3,Dorian Bjorkan,dbjorkan1j@edu.com,Deloria Meneghelli,dmeneghelli4q@edu.com,4.7,2021-3
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,3,Dorian Bjorkan,dbjorkan1j@edu.com,Clarissa Talbot,ctalbot4r@edu.com,4.7,2021-3
Ingles 5,1,Rozina Yurocjkin,ryurocjkin47@edu.com,Grethel Gravenor,ggravenor4s@edu.com,1.7,2023-3
Ingles 5,1,Rozina Yurocjkin,ryurocjkin47@edu.com,Aldus Bowlesworth,abowlesworth4t@edu.com,1.7,2023-3
Ingles 5,1,Rozina Yurocjkin,ryurocjkin47@edu.com,Rodie Landell,rlandell4u@edu.com,1.7,2023-3
Ingles 5,1,Rozina Yurocjkin,ryurocjkin47@edu.com,Son Clatworthy,sclatworthy4v@edu.com,1.7,2023-3
Seminario de Ing. de Datos e IA,1,Clem Branni,cbrannib@edu.com,Lyn Clemendot,lclemendot4w@edu.com,2.2,2021-3
Seminario de Ing. de Datos e IA,1,Clem Branni,cbrannib@edu.com,Marianna Greatex,mgreatex4x@edu.com,2.2,2021-3
Seminario de Ing. de Datos e IA,1,Clem Branni,cbrannib@edu.com,Stephie Fanthome,sfanthome4y@edu.com,2.2,2021-3
Seminario de Ing. de Datos e IA,1,Clem Branni,cbrannib@edu.com,Audrey Tuminini,atuminini4z@edu.com,2.2,2021-3
Ingles 4,2,Tanitansy Dwine,tdwine20@edu.com,Candida Cicutto,ccicutto50@edu.com,0.4,2021-1
Ingles 4,2,Tanitansy Dwine,tdwine20@edu.com,Dilan Sara,dsara51@edu.com,0.4,2021-1
Ingles 4,2,Tanitansy Dwine,tdwine20@edu.com,Mariquilla Kenwin,mkenwin52@edu.com,0.4,2021-1
Ingles 4,2,Tanitansy Dwine,tdwine20@edu.com,Manya Barff,mbarff53@edu.com,0.4,2021-1
Redes e Infraestructura,2,Hynda Van Velde,hvani@edu.com,Gertie Pecht,gpecht54@edu.com,0.9,2021-3
Redes e Infraestructura,2,Hynda Van Velde,hvani@edu.com,Lavinie Masedon,lmasedon55@edu.com,0.9,2021-3
Redes e Infraestructura,2,Hynda Van Velde,hvani@edu.com,Tiphanie Coghlin,tcoghlin56@edu.com,0.9,2021-3
Redes e Infraestructura,2,Hynda Van Velde,hvani@edu.com,Elena Penner,epenner57@edu.com,0.9,2021-3
Seminario de Ing. de Datos e IA,3,Libby Silveston,lsilvestony@edu.com,Arleen Steven,asteven58@edu.com,1.1,2022-3
Seminario de Ing. de Datos e IA,3,Libby Silveston,lsilvestony@edu.com,Reba Eddolls,reddolls59@edu.com,1.1,2022-3
Seminario de Ing. de Datos e IA,3,Libby Silveston,lsilvestony@edu.com,Mara Lunnon,mlunnon5a@edu.com,1.1,2022-3
Seminario de Ing. de Datos e IA,3,Libby Silveston,lsilvestony@edu.com,Denyse OSheils,dosheils5b@edu.com,1.1,2022-3
Comunicación Oral y Escrita,3,Hynda Van Velde,hvani@edu.com,Cristen Eddis,ceddis5c@edu.com,2.2,2021-1
Comunicación Oral y Escrita,3,Hynda Van Velde,hvani@edu.com,Vinson Ceschi,vceschi5d@edu.com,2.2,2021-1
Comunicación Oral y Escrita,3,Hynda Van Velde,hvani@edu.com,Tucker Waples,twaples5e@edu.com,2.2,2021-1
Comunicación Oral y Escrita,3,Hynda Van Velde,hvani@edu.com,Carmita Drackford,cdrackford5f@edu.com,2.2,2021-1
Estadistica y Probabilidad I,2,Rebekah Huett,rhuett2m@edu.com,Glen Fuggle,gfuggle5g@edu.com,1.8,2021-3
Estadistica y Probabilidad I,2,Rebekah Huett,rhuett2m@edu.com,Liliane Jarret,ljarret5h@edu.com,1.8,2021-3
Estadistica y Probabilidad I,2,Rebekah Huett,rhuett2m@edu.com,Arnold Kelso,akelso5i@edu.com,1.8,2021-3
Estadistica y Probabilidad I,2,Rebekah Huett,rhuett2m@edu.com,Hamilton Skayman,hskayman5j@edu.com,1.8,2021-3
Electiva Profesional 1,3,Obediah Worland,oworland2g@edu.com,Inigo Lappine,ilappine5k@edu.com,0.1,2023-1
Electiva Profesional 1,3,Obediah Worland,oworland2g@edu.com,Ruggiero Iacoboni,riacoboni5l@edu.com,0.1,2023-1
Electiva Profesional 1,3,Obediah Worland,oworland2g@edu.com,Tyne Itzkin,titzkin5m@edu.com,0.1,2023-1
Electiva Profesional 1,3,Obediah Worland,oworland2g@edu.com,Nev Le Strange,nle5n@edu.com,0.1,2023-1
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Filbert Bolter,fbolter5o@edu.com,1.9,2022-1
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Nadine Artus,nartus5p@edu.com,1.9,2022-1
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Hersh Kingsman,hkingsman5q@edu.com,1.9,2022-1
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Editha Dufaire,edufaire5r@edu.com,1.9,2022-1
Redes e Infraestructura,3,Elaina Baumler,ebaumler9@edu.com,Linette Amberger,lamberger5s@edu.com,1.6,2021-3
Redes e Infraestructura,3,Elaina Baumler,ebaumler9@edu.com,Katya Mahon,kmahon5t@edu.com,1.6,2021-3
Redes e Infraestructura,3,Elaina Baumler,ebaumler9@edu.com,Karlotta Wadeson,kwadeson5u@edu.com,1.6,2021-3
Redes e Infraestructura,3,Elaina Baumler,ebaumler9@edu.com,Ede Wolfit,ewolfit5v@edu.com,1.6,2021-3
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Annabelle Michelotti,amichelotti5w@edu.com,1.1,2022-3
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Viv Wrankling,vwrankling5x@edu.com,1.1,2022-3
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Taffy Parkman,tparkman5y@edu.com,1.1,2022-3
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Hillery Waple,hwaple5z@edu.com,1.1,2022-3
Legislacion y Etica en el Manejo de Datos,1,Charlotta Tatnell,ctatnell3j@edu.com,Harmon Aynscombe,haynscombe60@edu.com,2.0,2022-3
Legislacion y Etica en el Manejo de Datos,1,Charlotta Tatnell,ctatnell3j@edu.com,Bastien Farnin,bfarnin61@edu.com,2.0,2022-3
Legislacion y Etica en el Manejo de Datos,1,Charlotta Tatnell,ctatnell3j@edu.com,Vivian Order,vorder62@edu.com,2.0,2022-3
Legislacion y Etica en el Manejo de Datos,1,Charlotta Tatnell,ctatnell3j@edu.com,Clo Cowdry,ccowdry63@edu.com,2.0,2022-3
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Levy Bonner,lbonner64@edu.com,3.0,2021-3
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Olivia Anthoney,oanthoney65@edu.com,3.0,2021-3
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Gilles Guerreru,gguerreru66@edu.com,3.0,2021-3
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Charity Berzins,cberzins67@edu.com,3.0,2021-3
Estadistica y Probabilidad I,1,Babara Allsupp,ballsupp1i@edu.com,Hercule Baddow,hbaddow68@edu.com,4.5,2022-1
Estadistica y Probabilidad I,1,Babara Allsupp,ballsupp1i@edu.com,Gallagher Gemlett,ggemlett69@edu.com,4.5,2022-1
Estadistica y Probabilidad I,1,Babara Allsupp,ballsupp1i@edu.com,Izzy Mollin,imollin6a@edu.com,4.5,2022-1
Estadistica y Probabilidad I,1,Babara Allsupp,ballsupp1i@edu.com,Correy Eastam,ceastam6b@edu.com,4.5,2022-1
Comunicación Oral y Escrita,3,Hynda Van Velde,hvani@edu.com,Rozelle Adshed,radshed6c@edu.com,1.9,2021-3
Comunicación Oral y Escrita,3,Hynda Van Velde,hvani@edu.com,Vivie Healeas,vhealeas6d@edu.com,1.9,2021-3
Comunicación Oral y Escrita,3,Hynda Van Velde,hvani@edu.com,Marlow Golden,mgolden6e@edu.com,1.9,2021-3
Comunicación Oral y Escrita,3,Hynda Van Velde,hvani@edu.com,Papagena Dommerque,pdommerque6f@edu.com,1.9,2021-3
Matematicas Fundamentales,3,Smith Cupitt,scupittk@edu.com,Clayson Uphill,cuphill6g@edu.com,2.9,2021-1
Matematicas Fundamentales,3,Smith Cupitt,scupittk@edu.com,Pat Kohnert,pkohnert6h@edu.com,2.9,2021-1
Matematicas Fundamentales,3,Smith Cupitt,scupittk@edu.com,Mallorie Tweedle,mtweedle6i@edu.com,2.9,2021-1
Matematicas Fundamentales,3,Smith Cupitt,scupittk@edu.com,Noble Cheyney,ncheyney6j@edu.com,2.9,2021-1
Transformacion y Carga),3,Odessa Scotchbourouge,oscotchbourouge1r@edu.com,Sinclair Rosenshine,srosenshine6k@edu.com,1.2,2021-1
Transformacion y Carga),3,Odessa Scotchbourouge,oscotchbourouge1r@edu.com,Jephthah Guilliland,jguilliland6l@edu.com,1.2,2021-1
Transformacion y Carga),3,Odessa Scotchbourouge,oscotchbourouge1r@edu.com,Sissie Ondrus,sondrus6m@edu.com,1.2,2021-1
Transformacion y Carga),3,Odessa Scotchbourouge,oscotchbourouge1r@edu.com,Kingston Dalman,kdalman6n@edu.com,1.2,2021-1
