usuario,contrasena,nombre,correo,paisOrigen,necesidadesEspecialesEducacion,genero,estadoCivil,prestamo,beca,desplazado,totalCreditos
olince88,mN3{iDBc@U<j,Orlan Lince,olince88@edu.com,Portugal,no,Masculino,Casado,si,no,si,3.0
omaynee,lrl43Q<,Osbourn Mayne,omaynee@edu.com,Portugal,no,Femenino,Soltero,no,si,si,3.0
oortzenog,gM7yqYD@Z~zX{Q,Osmund Ortzen,oortzenog@edu.com,Portugal,no,Femenino,Divorciado,no,si,no,3.0
opaulackmg,cpi85S?BS<,Ode Paulack,opaulackmg@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
opedden2y,owa90p),Osmond Pedden,opedden2y@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
ophilpinda,keu34,Onofredo Philpin,ophilpinda@edu.com,Portugal,si,Femenino,Soltero,no,no,no,6.0
ophoebehc,jmq05Sx,Opal Phoebe,ophoebehc@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
opiontergc,wY2IdDxJ$=w$>,Osborne Pionter,opiontergc@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
opurplen3,vI7x?PYFQCK@xA,Ondrea Purple,opurplen3@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
oquantrell3k,uW1}sSe|q,Oralia Quantrell,oquantrell3k@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
origge3,rI0FAu+,Ody Rigge,origge3@edu.com,Portugal,no,Femenino,Soltero,no,si,si,6.0
osewards5b,aB78Y_ro3}XhN,Olvan Sewards,osewards5b@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
ostiffkinsd1,zU3(}>W6Co&5l#$O,Ophelie Stiffkins,ostiffkinsd1@edu.com,Portugal,no,Masculino,Casado,no,no,si,0.0
oteggart11,fQ61FQx4zTmfwDhY,Oriana Teggart,oteggart11@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
otomalacs,rO0XmjT)U{z,Odelle Tomala,otomalacs@edu.com,Portugal,no,Masculino,Casado,no,no,no,3.0
otourner27,kN4Zz7(Nn91>,Olivero Tourner,otourner27@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
otregidgajs,bV1*NStaUaYM,Ofelia Tregidga,otregidgajs@edu.com,Portugal,no,Femenino,Soltero,si,si,no,0.0
otreherf5,jZ3#!3FUV&11S,Ogdon Treher,otreherf5@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
otremathack9v,mV7)DfbP1b62v}@,Omero Tremathack,otremathack9v@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
owallbridgejk,xU2QUUZZXr{>E,Orion Wallbridge,owallbridgejk@edu.com,Portugal,no,Masculino,Soltero,no,si,no,3.0
owannr3,sit18?sa,Obie Wann,owannr3@edu.com,Portugal,no,Masculino,Soltero,si,no,si,3.0
owhewellow,hlx22u,Olivia Whewell,owhewellow@edu.com,Portugal,no,Femenino,Soltero,no,no,no,3.0
owithur2,nnl89v_yJV,Olivero Withur,owithur2@edu.com,Portugal,no,Masculino,0,no,no,si,0.0
owrittlee6,xV5lLQ9#,Otis Writtle,owrittlee6@edu.com,Cabo verde,no,Femenino,Soltero,no,no,si,0.0
pabelsonll,ncg842!,Phil Abelson,pabelsonll@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
palltimes1t,uV6jFB40dQ!qh,Petr Alltimes,palltimes1t@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
pasherlu,vyy21_<,Puff Asher,pasherlu@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
pbarnicott8g,gD0r1+!o$e548B,Perry Barnicott,pbarnicott8g@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
pbinge2v,fA5v=f@oIm$G(,Phillipe Binge,pbinge2v@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
pbirkinshawpr,hlf35oy,Pincus Birkinshaw,pbirkinshawpr@edu.com,Portugal,no,Femenino,Casado,si,no,no,3.0
pbrandrethoy,qA0KlCLlA,Pablo Brandreth,pbrandrethoy@edu.com,Portugal,si,Femenino,Soltero,no,no,si,3.0
pbreconmh,lia508jWZ,Phaedra Brecon,pbreconmh@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
pbrickettax,sV7Ll1sjxmyV+,Pepito Brickett,pbrickettax@edu.com,Portugal,no,Masculino,Soltero,no,si,si,0.0
pbrodnecke1r,nO5X+whC9>D,Patten Brodnecke,pbrodnecke1r@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
pbrychanav,fO0sd?2|S+XS,Phelia Brychan,pbrychanav@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
pchiplenj9,rP65kLyu<7fKl,Portie Chiplen,pchiplenj9@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
pclunan1c,eG6GAuS9j#0t,Padget Clunan,pclunan1c@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
pcristourf,tpt26!9,Petra Cristou,pcristourf@edu.com,Portugal,no,Masculino,Soltero,no,no,si,6.0
pcroysdale3i,kpo41E6L,Payton Croysdale,pcroysdale3i@edu.com,Portugal,no,Femenino,Soltero,no,no,si,6.0
pcrudginton6p,bI8o+k9mW>yg8r,Prudence Crudginton,pcrudginton6p@edu.com,Portugal,no,Masculino,Casado,no,no,no,6.0
pcusackb,sX13w$(6yQ(=Y?{L,Phedra Cusack,pcusackb@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
pdawidmanig,mX6YBTAf_mb,Prudence Dawidman,pdawidmanig@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
pdebow8f,fC7VF_i{r@Hp9,Pavla Debow,pdebow8f@edu.com,Portugal,no,Masculino,Soltero,si,no,no,0.0
pdeller82,kU9$(UP*z,Prudi Deller,pdeller82@edu.com,Portugal,no,Masculino,Soltero,no,si,no,0.0
pdemead2d,oV0dd8|oJ30cO,Pascale Demead,pdemead2d@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
pdench5q,zF0&Dj7asO}A,Peder Dench,pdench5q@edu.com,Portugal,no,Masculino,Soltero,no,no,no,3.0
pdicke9,eN8>Xe3IzYm{,Phineas Dick,pdicke9@edu.com,Guinea,no,Femenino,Soltero,no,no,si,0.0
pdickya3,dE8XhWCMwIZ,Peter Dicky,pdickya3@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
pdommerque6f,tV1ES+q&qdnb9,Papagena Dommerque,pdommerque6f@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
pdowgilla0,mR0OLZx3XK,Persis Dowgill,pdowgilla0@edu.com,Portugal,no,Masculino,Soltero,si,no,no,0.0
pducketl0,aY1=H$2Z1r}Rw>U,Philbert Ducket,pducketl0@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
pepsley1y,fE0{Fvli,Pedro Epsley,pepsley1y@edu.com,Portugal,no,Masculino,Soltero,no,si,si,0.0
pesch3y,bP1o+C|L3b,Paulette Esch,pesch3y@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
pextall8n,aQ4?JCEBgtK*>f,Phelia Extall,pextall8n@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
pfathers7t,kS2F&L.m&,Paquito Fathers,pfathers7t@edu.com,Portugal,no,Masculino,Soltero,no,si,si,3.0
pfiander2m,yW6n9=x?Ns~P#,Padgett Fiander,pfiander2m@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
pgadmanrh,cV4tqj|1o~sY,Pearle Gadman,pgadmanrh@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
pgatlinnj,eB1Waz~A6j5+D><,Paulita Gatlin,pgatlinnj@edu.com,Portugal,no,Masculino,Casado,no,no,si,12.0
pgillanders7e,mX46tkVF0,Peggy Gillanders,pgillanders7e@edu.com,Portugal,no,Femenino,Soltero,no,no,no,3.0
pgilloppec,tH0}nm8xo0,Pearle Gillopp,pgilloppec@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
pgothera1,yV5CKyhO9q*3m,Prescott Gother,pgothera1@edu.com,Portugal,no,Femenino,Soltero,no,no,no,3.0
pgouldingfg,wL5wL{q1~uR,Padgett Goulding,pgouldingfg@edu.com,Santo Tom? y Princip,no,Femenino,Soltero,no,no,no,9.0
pguidetti2l,uJ5GmpJ9M?L3,Peta Guidetti,pguidetti2l@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
phanselmann3u,sht34hpo~,Paulo Hanselmann,phanselmann3u@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
pheddonj5,aQ3+_z=+gG(jgoG,Patty Heddon,pheddonj5@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
piacobassi7s,vex501y,Padraig Iacobassi,piacobassi7s@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
pingei5,oD8LrIMk,Pattin Inge,pingei5@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
pivanusyevd6,jX7bwKt+o>{>7,Phylys Ivanusyev,pivanusyevd6@edu.com,Portugal,no,Femenino,Soltero,no,si,si,3.0
pjarroldl1,rdv82H_v9,Pammie Jarrold,pjarroldl1@edu.com,Portugal,no,Masculino,Soltero,no,no,si,6.0
pkarpenya9o,cbt79=OW,Page Karpenya,pkarpenya9o@edu.com,Portugal,no,Femenino,Casado,no,no,no,3.0
pkeenlysidehj,lG1U1?#x|),Phillipp Keenlyside,pkeenlysidehj@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
pkeenorca,bqo86W,Pietra Keenor,pkeenorca@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
pkestlec7,lR9qBYWbxaZG5,Padriac Kestle,pkestlec7@edu.com,Portugal,no,Masculino,Soltero,no,no,no,6.0
pkilmisterin,dyr33YM6)t,Peg Kilmister,pkilmisterin@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
pkirvincb,aqe20qW8L,Patrice Kirvin,pkirvincb@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
pklicherac,vA4	zI|Ui{@,Penelope Klicher,pklicherac@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
pklimpto,pO5=n4xQG2zP&,Perle Klimpt,pklimpto@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
pklimus4c,tR8y2Skay4#{,Peterus Klimus,pklimus4c@edu.com,Portugal,no,Femenino,Soltero,no,no,si,9.0
pkohnert6h,uK3dW8bi9,Pat Kohnert,pkohnert6h@edu.com,Portugal,no,Masculino,Soltero,no,no,si,9.0
pkrusefc,uda61JiJr,Paulie Kruse,pkrusefc@edu.com,Portugal,no,Masculino,Soltero,si,no,no,0.0
pkulvear28,mH3.{bm_!,Portie Kulvear,pkulvear28@edu.com,Portugal,si,Femenino,Soltero,no,si,no,0.0
pladenk1,znv89Q2i,Priscella Laden,pladenk1@edu.com,Portugal,no,Masculino,Soltero,no,no,no,9.0
plangridgebn,wD2*h5}pkZ,Pebrook Langridge,plangridgebn@edu.com,Portugal,no,Femenino,Soltero,no,no,no,6.0
ple2v,iQ2h9>B8tm,Preston Le - Count,ple2v@edu.com,Brasil,no,Masculino,Soltero,si,no,si,6.0
plernerbe,ldx97T2u4,Park Lerner,plernerbe@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
plicquorishn7,dD5$RXKU0,Peyter Licquorish,plicquorishn7@edu.com,Portugal,no,Femenino,Casado,no,no,no,3.0
plohandz,wpv23sTNn8,Philbert Lohan,plohandz@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
pmacenteeje,aM98RH9~,Penni MacEntee,pmacenteeje@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
pmacqueen64,sah063!b.K,Price MacQueen,pmacqueen64@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
pmartinimg,qE5Gz{pV,Pete Martini,pmartinimg@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
pmatignon6k,vT6?WlVw5,Pietrek Matignon,pmatignon6k@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
pmcneillyv,wyf29vS4f,Petunia McNeilly,pmcneillyv@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
pmetschke2e,mL9tVReX4oX72L,Pascal Metschke,pmetschke2e@edu.com,Portugal,no,Femenino,Soltero,no,no,no,6.0
pmityushkinm,cqt283bO@,Parnell Mityushkin,pmityushkinm@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
pmorrisse,iR1hKsYYfA,Pearline Morriss,pmorrisse@edu.com,Portugal,no,Masculino,Soltero,no,no,no,6.0
pmoston4n,hX4DbXawS5N>,Paulo Moston,pmoston4n@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
pmuzzillogy,zB8akDz,Penny Muzzillo,pmuzzillogy@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
pnaccig2,ene99BQm7,Peggy Nacci,pnaccig2@edu.com,Portugal,no,Femenino,Casado,no,no,no,3.0
pnattriss8c,cK2{u*),Pierce Nattriss,pnattriss8c@edu.com,Portugal,no,Masculino,Soltero,no,no,no,3.0
pnieass67,kG9o?ST_hLy1,Perkin Nieass,pnieass67@edu.com,Portugal,no,Femenino,Casado,si,si,no,0.0
pnutbeemm8,eX6RI}<OVQ<AsR,Prudy Nutbeem,pnutbeemm8@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
ppackmani0,nA3oGDrFb,Phaidra Packman,ppackmani0@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
pparysownara,fR6|si6Pw,Priscilla Parysowna,pparysownara@edu.com,Portugal,no,Femenino,Soltero,no,si,si,6.0
ppennazzimk,yN1f{3NFV$J(c_,Phillipp Pennazzi,ppennazzimk@edu.com,Portugal,no,Femenino,Soltero,no,no,si,6.0
ppopescupv,sA8!{ZG)&57X,Pierette Popescu,ppopescupv@edu.com,Portugal,no,Femenino,Soltero,si,no,si,6.0
ppover4w,rG7n86DB)M)NF,Priscella Pover,ppover4w@edu.com,Portugal,no,Femenino,Soltero,no,si,si,6.0
prathkerk,kZ2$BHd7Iw5H..,Phelia Rathke,prathkerk@edu.com,Moldavia,no,Femenino,Soltero,si,no,no,0.0
preinischnn,cF7#E~9x(_W40,Pansy Reinisch,preinischnn@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
prikkard82,jM3nrcCOz,Perla Rikkard,prikkard82@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
pritchiecf,tuo47+,Pandora Ritchie,pritchiecf@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
promain7w,tN3fah!6BJaS|G,Pia Romain,promain7w@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
pruler2e,yZ4Lpjq9#?6Y,Pail Ruler,pruler2e@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
pschimannfy,pcm126*Ec,Peg Schimann,pschimannfy@edu.com,Portugal,no,Masculino,Soltero,no,no,no,3.0
pschistl12,rY8A0P?.F,Peyter Schistl,pschistl12@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
pscoates88,pG5LZHUX|,Pearla Scoates,pscoates88@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
pscopync5,uK5_b)dkzQIj,Penelope Scopyn,pscopync5@edu.com,Portugal,no,Femenino,Casado,no,no,no,3.0
psheerinbx,fQ94)mf5$c|Z4=P,Petey Sheerin,psheerinbx@edu.com,Portugal,no,Masculino,Soltero,si,no,no,3.0
psiely4j,eK6w90PQI3LNqN,Packston Siely,psiely4j@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
psimekii,zhb52eC,Penelopa Simek,psimekii@edu.com,Portugal,no,Femenino,Soltero,si,no,si,6.0
pspilisy48,bI5?kJI#1D#KO#F,Pepito Spilisy,pspilisy48@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
pstatea9,pwx45KoY,Padgett State,pstatea9@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
psteventon3y,eW8).cAP_nTWq,Paxon Steventon,psteventon3y@edu.com,Portugal,no,Femenino,Soltero,no,no,no,3.0
pstuckowk6,tO8MQ66G.,Pennie Stuckow,pstuckowk6@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
psummerlybf,yI9ams<TdVqAWT,Phyllys Summerly,psummerlybf@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
pswire3n,pP7CglGXk1$k,Peyton Swire,pswire3n@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
ptarbet6,yH5cefdeoxm2*e,Preston Tarbet,ptarbet6@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
ptomblingsr6,kK2lhQWANlqz,Peri Tomblings,ptomblingsr6@edu.com,Portugal,no,Femenino,Union libre,no,no,si,0.0
ptow4h,iB6?bZ,Paule Tow,ptow4h@edu.com,Portugal,no,Femenino,Divorciado,no,no,no,3.0
ptreadger6b,fM2AlExv(E+6O,Pegeen Treadger,ptreadger6b@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
ptrolleyjd,jG36oCK_htc~,Petra Trolley,ptrolleyjd@edu.com,Portugal,no,Femenino,Divorciado,no,si,no,6.0
ptroni4u,gZ08miGr,Pen Troni,ptroni4u@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
ptunesiia,inl25Pr,Patten Tunesi,ptunesiia@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
pvallisnz,nR8K?oq8kn06,Paulina Vallis,pvallisnz@edu.com,Portugal,no,Masculino,Soltero,no,no,si,6.0
pvicareydx,pI1s<s4y,Perle Vicarey,pvicareydx@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
pwillford40,pC4Jj))<ii,Phyllys Willford,pwillford40@edu.com,Portugal,0,Femenino,Soltero,no,si,si,6.0
pwisbeycu,aL7IH4A#7s,Perice Wisbey,pwisbeycu@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
pwyrill5c,mA1t.Y{Egp{,Padget Wyrill,pwyrill5c@edu.com,Portugal,no,Masculino,Casado,no,no,no,0.0
qbernardini11,rB0|o*y{jCW7ps,Quill Bernardini,qbernardini11@edu.com,Portugal,no,Masculino,Soltero,no,no,no,3.0
qblacksellj,tga64,Quinn Blacksell,qblacksellj@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
qbraddenf1,lK14e.X,Quinlan Bradden,qbraddenf1@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
qgarfirth6u,sY7Cusk)X,Quinlan Garfirth,qgarfirth6u@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
qmoorfield7s,uE2v3X8sh@.GP3l,Quintus Moorfield,qmoorfield7s@edu.com,Portugal,no,Masculino,Soltero,no,no,si,12.0
qpointer1g,gC0R~oFvvp,Quinta Pointer,qpointer1g@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
qquadeom,eA7QIcwAjOb,Quintana Quade,qquadeom@edu.com,Portugal,no,Femenino,Casado,no,no,no,5.0
radshed6c,jG8SWP#ji,Rozelle Adshed,radshed6c@edu.com,Portugal,no,Masculino,Casado,no,no,no,2.0
ralessandruccijw,yeb40,Roda Alessandrucci,ralessandruccijw@edu.com,Portugal,no,Masculino,Soltero,no,no,no,2.0
randriessen6k,zcr34o9G,Rickert Andriessen,randriessen6k@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
rarney70,fP42uBz*5OvQ,Ravid Arney,rarney70@edu.com,Portugal,si,Femenino,Soltero,no,si,si,3.0
rarthargpf,kI8cs5zc,Reinaldos Artharg,rarthargpf@edu.com,Portugal,no,Femenino,Casado,no,si,no,0.0
raspray9n,zko04~S,Risa Aspray,raspray9n@edu.com,Portugal,no,Femenino,Divorciado,no,no,no,0.0
ravraham4p,cM1Fu6mMpDe&jbX,Rip Avraham,ravraham4p@edu.com,Portugal,no,Masculino,Soltero,no,no,no,3.0
raxston1x,aN6IjASdVH*,Rodina Axston,raxston1x@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
rbalderstone7t,qE2mlDa9_OZ,Roseline Balderstone,rbalderstone7t@edu.com,Portugal,no,Masculino,Casado,si,no,no,3.0
rbambrugheu,oQ1GuwsMlc5,Rahal Bambrugh,rbambrugheu@edu.com,Portugal,no,Masculino,Soltero,no,si,no,3.0
rbarkshire5m,oav22a,Robby Barkshire,rbarkshire5m@edu.com,Portugal,no,Femenino,Soltero,no,no,si,6.0
rbeckettea,xO9mwI!V,Renato Beckett,rbeckettea@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
rbeebeekr,nM5xHSZhJF,Ric Beebee,rbeebeekr@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
rbellward9t,gE5pij4>,Raleigh Bellward,rbellward9t@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
rberic3s,rR8qUpV(x_UN_~,Rosanna Beric,rberic3s@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
rberrbu,tW1IlneclFv)oNp,Robinet Berr,rberrbu@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
rbindero0,lE5+@GGv{,Rodd Binder,rbindero0@edu.com,Portugal,no,Masculino,Soltero,no,si,no,0.0
rbirneyme,pN3qu<?$Q3T,Riane Birney,rbirneyme@edu.com,Guinea,no,Femenino,Soltero,no,si,si,3.0
rblackhalls,lM2vWToI8pgx6e,Rasla Blackhall,rblackhalls@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
rbloggex,xX91Fe|R,Romy Blogg,rbloggex@edu.com,Portugal,no,Masculino,Soltero,no,no,no,9.0
rbodemeaidor,ntk99P,Reynold Bodemeaid,rbodemeaidor@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
rbolensav,buj93iT+r,Rayshell Bolens,rbolensav@edu.com,Portugal,si,Femenino,Soltero,no,no,no,0.0
rbonnesen39,kpr632u,Rose Bonnesen,rbonnesen39@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
rborrottqe,dF8}jUI(=!BjCJ!m,Robinetta Borrott,rborrottqe@edu.com,Portugal,no,Femenino,Casado,no,no,no,9.0
rbosomworthft,iio72jT{,Raymond Bosomworth,rbosomworthft@edu.com,Portugal,no,Masculino,Soltero,no,no,no,3.0
rbottjerbd,sF0{PzJ$R,Robyn Bottjer,rbottjerbd@edu.com,Portugal,no,Masculino,Casado,no,no,si,0.0
rboundel3,oH3AoC9+@M)i+,Rudyard Bounde,rboundel3@edu.com,Portugal,no,Masculino,Divorciado,no,si,si,0.0
rbowcherhd,vD55g_d58pYQ),Rebecca Bowcher,rbowcherhd@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
rbownasde,lL8oyjc~2{zMR(,Robyn Bownas,rbownasde@edu.com,Portugal,no,Masculino,Soltero,no,si,si,3.0
rbrands4k,rA27I3!4eGL4l,Renard Brands,rbrands4k@edu.com,Portugal,no,Femenino,Soltero,si,no,no,0.0
rbremmellga,fE4ZWp!3XhbG_P,Randy Bremmell,rbremmellga@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
rbrighty5s,jC6s9L>qvLi,Roosevelt Brighty,rbrighty5s@edu.com,Portugal,si,Masculino,Soltero,si,no,no,0.0
rbrookton15,wY8$wZB{!m2Gi2,Raymund Brookton,rbrookton15@edu.com,Brasil,no,Femenino,Casado,no,no,no,0.0
rbrunettid4,qR9vsL0?>MlV@=d,Reggi Brunetti,rbrunettid4@edu.com,Portugal,no,Masculino,Soltero,no,si,no,0.0
rbucktrout7e,jue72raVGT,Rodie Bucktrout,rbucktrout7e@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
rbudnkgg,oE2yhnqWZe8,Rowland Budnk,rbudnkgg@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
rbunclarkpm,zW7hgu}_cI#,Roy Bunclark,rbunclarkpm@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
rburderrd,don42*eu,Reagen Burder,rburderrd@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
rburgoyne6e,ena97f}!sU,Rochette Burgoyne,rburgoyne6e@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
rburlekv,iK7PUj{,Rickie Burle,rburlekv@edu.com,Portugal,no,Masculino,Soltero,no,si,si,0.0
rcanape6e,lD7+D&h*DDFp,Remy Canape,rcanape6e@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
rcancellieri4a,nG2KsFB&s,Ravid Cancellieri,rcancellieri4a@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
rcary4n,fE3iwB6#wwv,Roxanna Cary,rcary4n@edu.com,Portugal,si,Femenino,Soltero,no,no,no,0.0
rchickenhb,cK3Oc!WRSmO,Romola Chicken,rchickenhb@edu.com,Portugal,no,Femenino,Divorciado,no,si,no,0.0
rclanceyca,eS9w.Gduu1Tv?,Rowney Clancey,rclanceyca@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
rclausson15,mT4u4x?ZH(jfG,Ryann Clausson,rclausson15@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
rclaxson79,hyi57,Ros Claxson,rclaxson79@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
rcobbbq,qQ5Gtu.?JM1,Ricard Cobb,rcobbbq@edu.com,Portugal,no,Femenino,Soltero,no,si,si,6.0
rconichie4b,kS0vbt{XMBPv4A<.,Ricky Conichie,rconichie4b@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
rcridge8r,lM4Kh9zvB(2,Rey Cridge,rcridge8r@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
rcrillyew,oI0MVCmp,Randall Crilly,rcrillyew@edu.com,Brasil,no,Femenino,Soltero,no,no,no,3.0
rcrippin1n,yV0NKxd{DM9,Raynell Crippin,rcrippin1n@edu.com,Portugal,no,Femenino,Soltero,no,no,no,3.0
rcrossfeldi7,kA9$pSZMJarNK,Rodrick Crossfeld,rcrossfeldi7@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
rcrossgrove31,kH9U4p*bE,Rosmunda Crossgrove,rcrossgrove31@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
rcrumley3j,utt54,Reine Crumley,rcrumley3j@edu.com,Portugal,no,Femenino,Soltero,no,si,si,3.0
rcurtinfj,qR0lgvBM}.,Randell Curtin,rcurtinfj@edu.com,Portugal,no,Masculino,Soltero,no,si,no,0.0
rdagnall6a,iO3feT1y2,Randa Dagnall,rdagnall6a@edu.com,Portugal,no,Femenino,Soltero,si,no,no,3.0
rdamperls,jdf207K,Ryon Damper,rdamperls@edu.com,Portugal,no,Femenino,Soltero,no,si,si,3.0
rdanbi85,cZ0snA0pz_eKZ.v,Richy Danbi,rdanbi85@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
rdavydkov5o,dW9zGCnaR=+C{9,Rich Davydkov,rdavydkov5o@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
rde2g,uB3qXys1EXAFL08e,Rodolfo De Bruyn,rde2g@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
rde4v,kK3Fs$J4uF,Rowney De Fraine,rde4v@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
rdealey9e,gV5){3p#h,Rennie Dealey,rdealey9e@edu.com,Portugal,no,Femenino,Casado,no,no,si,0.0
rdederickw,vT5?cgrm*hy|,Rikki Dederick,rdederickw@edu.com,Portugal,no,Masculino,Soltero,si,no,no,0.0
rdiaperbh,wT8zHAb8~e|64@&Y,Roxanna Diaper,rdiaperbh@edu.com,Portugal,no,Femenino,Casado,no,no,si,0.0
